gene_id,n_celltypes_trending,dominant_direction,n_consistent,mean_slope,mean_abs_spearman
ENSG00000137842,9,decreasing,8,0.00036656597317513326,0.9382362339449843
ENSG00000138002,9,decreasing,8,-0.007910612600425733,0.9382362339449843
ENSG00000140521,9,decreasing,9,-0.0259960198085872,0.9382362339449843
ENSG00000162496,9,decreasing,8,-0.003954230349030667,0.9382362339449843
ENSG00000166478,9,decreasing,8,-0.002635962517261522,0.9382362339449843
ENSG00000166582,9,decreasing,8,-0.003031032121070622,0.9382362339449843
ENSG00000166997,9,decreasing,8,-0.004474920991287956,0.9382362339449843
ENSG00000172081,9,decreasing,9,-0.003601105082102956,0.9382362339449843
ENSG00000185591,9,decreasing,9,-0.018006468926902986,0.9382362339449843
ENSG00000103502,9,decreasing,9,-0.004518901444457466,0.9382362339449841
ENSG00000125772,9,decreasing,9,-0.010318995841136588,0.9382362339449841
ENSG00000130304,9,decreasing,8,-0.003787990558634733,0.9382362339449841
ENSG00000139354,9,decreasing,8,0.011074174335143844,0.9382362339449841
ENSG00000107736,9,decreasing,9,-0.012128180428763945,0.9360167328746625
ENSG00000007047,9,decreasing,8,-0.0028330034353157333,0.9347538792431411
ENSG00000085511,9,decreasing,6,-0.00684533987322632,0.9347538792431411
ENSG00000115998,9,decreasing,5,0.002706146295146845,0.9347538792431411
ENSG00000119231,9,decreasing,7,-0.0036054905191035885,0.9347538792431411
ENSG00000125037,9,decreasing,8,-0.0026112417092322,0.9347538792431411
ENSG00000143226,9,decreasing,6,-0.018150787764578943,0.9347538792431411
ENSG00000153201,9,decreasing,7,-0.002511474883303678,0.9347538792431411
ENSG00000154447,9,decreasing,8,-0.002840792766207078,0.9347538792431411
ENSG00000158669,9,decreasing,8,-0.004324421235450589,0.9347538792431411
ENSG00000162407,9,decreasing,8,-0.008318269018439954,0.9347538792431411
ENSG00000171928,9,decreasing,8,-0.011184159549222755,0.9347538792431411
ENSG00000185219,9,decreasing,9,-0.023448213228742854,0.9347538792431411
ENSG00000186298,9,decreasing,6,-0.001658901051158111,0.9347538792431411
ENSG00000005059,9,decreasing,9,-0.014352361034895879,0.9347538792431409
ENSG00000057663,9,decreasing,6,-0.00048395003373959974,0.9347538792431409
ENSG00000087365,9,decreasing,6,-0.0010354409508120674,0.9347538792431409
ENSG00000092439,9,decreasing,6,-0.0013577025252483445,0.9347538792431409
ENSG00000108587,9,decreasing,8,-0.01350075526794258,0.9347538792431409
ENSG00000109436,9,decreasing,9,-0.0106222893625243,0.9347538792431409
ENSG00000112685,9,decreasing,6,0.040066428068727206,0.9347538792431409
ENSG00000138674,9,decreasing,7,-0.0028917169383689224,0.9347538792431409
ENSG00000140632,9,decreasing,9,-0.0040826912671692445,0.9347538792431409
ENSG00000147996,9,decreasing,6,0.00038952438686046655,0.9347538792431409
ENSG00000150938,9,decreasing,8,-0.0007720264839432336,0.9347538792431409
ENSG00000166128,9,decreasing,9,-0.00983793922629599,0.9347538792431409
ENSG00000185716,9,decreasing,9,-0.01673398704943649,0.9347538792431409
ENSG00000189152,9,decreasing,9,-0.020343783234460712,0.9347538792431409
ENSG00000204178,9,decreasing,7,-0.001787459366384389,0.9347538792431409
ENSG00000100796,9,decreasing,9,-0.003940752685177756,0.9325343781728191
ENSG00000119801,9,decreasing,9,-0.004705438309771367,0.9325343781728191
ENSG00000130038,9,decreasing,9,-0.012537339370369344,0.9325343781728191
ENSG00000145287,9,decreasing,9,-0.003290780859980811,0.9325343781728191
ENSG00000150907,9,decreasing,9,-0.005065469914030545,0.9325343781728191
ENSG00000189190,9,decreasing,9,-0.007943853180755488,0.9325343781728191
ENSG00000056586,9,decreasing,9,-0.0049187521589669336,0.9290520234709759
ENSG00000062650,9,decreasing,9,-0.004358458677350256,0.9290520234709759
ENSG00000103978,9,decreasing,8,-0.005984175348732256,0.9290520234709759
ENSG00000105552,9,decreasing,7,-0.004540438263257211,0.9290520234709759
ENSG00000108474,9,decreasing,9,-0.01015604196874959,0.9290520234709759
ENSG00000113532,9,decreasing,8,-0.004616752273841666,0.9290520234709759
ENSG00000123146,9,decreasing,9,-0.005972442185252077,0.9290520234709759
ENSG00000131873,9,decreasing,9,-0.0553366809721021,0.9290520234709759
ENSG00000138660,9,decreasing,7,-0.0032585017887241555,0.9290520234709759
ENSG00000149541,9,decreasing,8,-0.00955638661796429,0.9290520234709759
ENSG00000161011,9,decreasing,7,0.003263938132167545,0.9290520234709759
ENSG00000163348,9,decreasing,9,-0.009462074375466211,0.9290520234709759
ENSG00000169398,9,decreasing,7,0.005460094523660268,0.9290520234709759
ENSG00000170471,9,decreasing,9,-0.02326310612749963,0.9290520234709759
ENSG00000179532,9,decreasing,9,-0.0058875958061105,0.9290520234709759
ENSG00000275740,9,decreasing,8,-0.009803402698815068,0.9290520234709759
ENSG00000188906,9,decreasing,6,0.008594355517223436,0.9268325224006541
ENSG00000044115,9,decreasing,6,-0.0012339833143680558,0.9255696687691327
ENSG00000068354,9,decreasing,8,-0.0014973189041310895,0.9255696687691327
ENSG00000069956,9,decreasing,9,-0.021329286943874308,0.9255696687691327
ENSG00000085491,9,decreasing,9,-0.005762623928978822,0.9255696687691327
ENSG00000102158,9,decreasing,6,0.023182201975820545,0.9255696687691327
ENSG00000102189,9,decreasing,9,-0.022260169981903433,0.9255696687691327
ENSG00000109689,9,decreasing,7,-0.0010988445141154,0.9255696687691327
ENSG00000118363,9,decreasing,5,-0.0011045309214443222,0.9255696687691327
ENSG00000123600,9,decreasing,8,-0.014848481744248678,0.9255696687691327
ENSG00000123636,9,decreasing,6,0.006969200639648033,0.9255696687691327
ENSG00000124198,9,decreasing,7,-0.0021466709081043667,0.9255696687691327
ENSG00000130363,9,decreasing,8,-0.007056414424534756,0.9255696687691327
ENSG00000131018,9,decreasing,7,0.006303961416540779,0.9255696687691327
ENSG00000137492,9,decreasing,8,-0.0017889392781207008,0.9255696687691327
ENSG00000140853,9,decreasing,6,0.0041506473572917,0.9255696687691327
ENSG00000143324,9,decreasing,9,-0.008296906953370622,0.9255696687691327
ENSG00000144504,9,decreasing,5,0.004350258067928666,0.9255696687691327
ENSG00000152422,9,decreasing,8,-0.010297541037343167,0.9255696687691327
ENSG00000153006,9,decreasing,8,-0.004360235717286,0.9255696687691327
ENSG00000155849,9,decreasing,8,0.008794982836702702,0.9255696687691327
ENSG00000164221,9,decreasing,8,0.004888643665862044,0.9255696687691327
ENSG00000165714,9,decreasing,9,-0.019426656935472842,0.9255696687691327
ENSG00000169118,9,decreasing,7,-0.013547627661834486,0.9255696687691327
ENSG00000182054,9,decreasing,8,-0.0019461316037064557,0.9255696687691327
ENSG00000198898,9,decreasing,7,-0.015472774696076044,0.9255696687691327
ENSG00000204842,9,decreasing,8,-0.00914047322081109,0.9255696687691327
ENSG00000238083,9,decreasing,8,-0.004921591110995333,0.9255696687691327
ENSG00000027697,9,decreasing,8,-0.0036794576546956004,0.923350167698811
ENSG00000073008,9,decreasing,8,-0.0049767268666503555,0.923350167698811
ENSG00000078674,9,decreasing,8,-0.0033123037253101556,0.923350167698811
ENSG00000124486,9,decreasing,8,-0.007121071846041644,0.923350167698811
ENSG00000144744,9,decreasing,9,-0.008729748393356867,0.923350167698811
ENSG00000156931,9,decreasing,9,-0.0035110268225744443,0.923350167698811
ENSG00000182359,9,decreasing,9,-0.0067500234690448776,0.923350167698811
ENSG00000183323,9,decreasing,9,-0.0030524797987282666,0.923350167698811
ENSG00000186088,9,decreasing,9,-0.002699472154296178,0.923350167698811
ENSG00000189350,9,decreasing,9,-0.0037532865062135778,0.923350167698811
ENSG00000197070,9,decreasing,9,-0.0041114004849797,0.923350167698811
ENSG00000068308,9,decreasing,5,0.006995581831716866,0.9198678129969675
ENSG00000101773,9,decreasing,9,-0.02203669638549362,0.9198678129969675
ENSG00000110583,9,decreasing,8,-0.011171674349875356,0.9198678129969675
ENSG00000159216,9,decreasing,6,0.023252157767486535,0.9198678129969675
ENSG00000160746,9,decreasing,8,-0.006092103625612333,0.9198678129969675
ENSG00000162434,9,decreasing,9,-0.024880545195826775,0.9198678129969675
ENSG00000164023,9,decreasing,8,-0.0032515686739330667,0.9198678129969675
ENSG00000173889,9,decreasing,8,-0.012081596601188543,0.9198678129969675
ENSG00000176102,9,decreasing,9,-0.0409624274692972,0.9198678129969675
ENSG00000196586,9,decreasing,8,-0.015774641302965575,0.9198678129969675
ENSG00000197747,9,decreasing,8,-0.0045340215206102225,0.9198678129969675
ENSG00000266412,9,decreasing,7,-0.0035346096294389226,0.9198678129969675
ENSG00000106635,9,decreasing,9,-0.004562199884876222,0.9176483119266456
ENSG00000137210,9,decreasing,9,-0.003117539782682722,0.9176483119266456
ENSG00000181381,9,decreasing,9,-0.005188824995542733,0.9176483119266456
ENSG00000103064,9,decreasing,9,-0.004166863235333055,0.9141659572248025
ENSG00000112297,9,decreasing,9,-0.006928108347922066,0.9141659572248025
ENSG00000119778,9,decreasing,9,-0.01624466270541151,0.9141659572248025
ENSG00000165071,9,decreasing,9,-0.013465029752135356,0.9141659572248025
ENSG00000169629,9,decreasing,7,-0.004973742399484622,0.9141659572248025
ENSG00000172243,9,decreasing,9,-0.008249584753083655,0.9141659572248025
ENSG00000180891,9,decreasing,9,-0.005614372932058467,0.9141659572248025
ENSG00000189171,9,decreasing,8,-0.008774744027322333,0.9141659572248025
ENSG00000128708,9,decreasing,9,-0.002750209414663378,0.9119464561544807
ENSG00000101336,9,decreasing,9,-0.005102273570121433,0.9106836025229591
ENSG00000113269,9,decreasing,9,-0.01027606886372861,0.9106836025229591
ENSG00000119906,9,decreasing,8,-0.02103363509988749,0.9106836025229591
ENSG00000137857,9,decreasing,9,-0.007232187198385855,0.9106836025229591
ENSG00000141252,9,decreasing,7,-0.010038070496372144,0.9106836025229591
ENSG00000162959,9,decreasing,8,-0.04188268388606518,0.9106836025229591
ENSG00000164815,9,decreasing,9,-0.006797762467599444,0.9106836025229591
ENSG00000169554,9,decreasing,9,-0.0032036163263647333,0.9106836025229591
ENSG00000188641,9,decreasing,9,-0.023988225663397356,0.9106836025229591
ENSG00000135655,9,decreasing,8,-0.020019551855114625,0.9084641014526373
ENSG00000080546,9,decreasing,9,-0.0040735750299677,0.9049817467507941
ENSG00000127329,9,decreasing,9,-0.002614907702198322,0.9049817467507941
ENSG00000144535,9,decreasing,6,-0.010525880617585411,0.9049817467507941
ENSG00000099250,9,decreasing,8,-0.028134586734506434,0.8957975362767857
ENSG00000101464,9,decreasing,8,-0.02715630203802719,0.8957975362767857
ENSG00000102763,9,decreasing,9,-0.014764261689633922,0.8957975362767857
ENSG00000104325,9,decreasing,8,-0.010309132670905856,0.8957975362767857
ENSG00000197943,9,decreasing,9,-0.007603359586905334,0.8957975362767857
ENSG00000114013,9,decreasing,9,-0.005230387548464322,0.8809114700306122
ENSG00000049247,8,increasing,6,0.007755094621395925,1.0
ENSG00000101745,8,increasing,5,0.0030776446972799122,1.0
ENSG00000124496,8,decreasing,8,-0.05073667887393569,1.0
ENSG00000135387,8,decreasing,5,0.0016610759317770125,1.0
ENSG00000138413,8,decreasing,5,0.0027965866952997377,1.0
ENSG00000159363,8,decreasing,4,0.01742360314256375,1.0
ENSG00000171735,8,decreasing,5,0.019944341228480014,1.0
ENSG00000009335,8,increasing,4,0.0027617711368946377,0.9935854122563142
ENSG00000065135,8,increasing,7,0.061830876068387275,0.9935854122563142
ENSG00000072501,8,increasing,4,0.05146532052459561,0.9935854122563142
ENSG00000156110,8,decreasing,8,-0.011113807584027488,0.9935854122563142
ENSG00000167657,8,decreasing,8,-0.05044458964538,0.9935854122563142
ENSG00000170581,8,decreasing,6,-0.0006123788840868372,0.9935854122563142
ENSG00000176788,8,decreasing,7,-0.01943781798155511,0.9935854122563142
ENSG00000185722,8,decreasing,8,-0.0080113034742023,0.9935854122563142
ENSG00000116898,8,decreasing,8,-0.038183120232196985,0.9871708245126285
ENSG00000014123,8,increasing,4,5.156330158227469e-05,0.9832531754730549
ENSG00000062716,8,increasing,4,-0.05433661366600475,0.9832531754730549
ENSG00000107341,8,decreasing,4,0.0034797589034820126,0.9832531754730549
ENSG00000108107,8,decreasing,4,0.002113520914205412,0.9832531754730549
ENSG00000113441,8,decreasing,4,0.014901399509293837,0.9832531754730549
ENSG00000120093,8,decreasing,8,-0.006799329946257462,0.9832531754730549
ENSG00000121579,8,decreasing,5,-0.00025388234797083767,0.9832531754730549
ENSG00000127946,8,decreasing,4,0.005360221237067024,0.9832531754730549
ENSG00000135905,8,decreasing,7,-0.0152726193680881,0.9832531754730549
ENSG00000137944,8,increasing,5,0.005560742623572575,0.9832531754730549
ENSG00000142082,8,increasing,7,0.06440233394792369,0.9832531754730549
ENSG00000159592,8,decreasing,5,0.006758691644655187,0.9832531754730549
ENSG00000160818,8,increasing,5,0.008708030653832625,0.9832531754730549
ENSG00000176783,8,increasing,5,0.00019925365766749992,0.9832531754730549
ENSG00000183291,8,decreasing,5,0.0011668388495981623,0.9832531754730549
ENSG00000189180,8,increasing,5,0.024042814020695788,0.9832531754730549
ENSG00000196141,8,increasing,6,-0.003885898719716713,0.9832531754730549
ENSG00000196199,8,decreasing,5,-0.0007557462250385752,0.9832531754730549
ENSG00000198218,8,decreasing,6,-0.020223122623831535,0.9832531754730549
ENSG00000204628,8,decreasing,5,-0.0033969409829210997,0.9832531754730549
ENSG00000265590,8,decreasing,4,0.001605908810985963,0.9832531754730549
ENSG00000272822,8,decreasing,8,-0.011049077370289689,0.9832531754730549
ENSG00000278311,8,increasing,6,0.014317310669164399,0.9832531754730549
ENSG00000076356,8,decreasing,8,-0.0024857331110879626,0.9807562367689427
ENSG00000130227,8,decreasing,8,-0.010331300726899712,0.9807562367689427
ENSG00000130414,8,decreasing,8,-0.013482600998820699,0.9807562367689427
ENSG00000181722,8,decreasing,8,-0.005189923260631987,0.9807562367689427
ENSG00000214954,8,decreasing,8,-0.00632775536965225,0.9807562367689427
ENSG00000006125,8,decreasing,8,-0.009266638598362575,0.976838587729369
ENSG00000059728,8,decreasing,5,-0.00050553217936655,0.976838587729369
ENSG00000063244,8,increasing,5,0.06393087927570838,0.976838587729369
ENSG00000069424,8,decreasing,7,-0.0031769208484848,0.976838587729369
ENSG00000074966,8,decreasing,8,-0.009047079368093576,0.976838587729369
ENSG00000080824,8,decreasing,8,-0.012198643061031,0.976838587729369
ENSG00000106603,8,decreasing,6,-0.0026739717193004246,0.976838587729369
ENSG00000112182,8,decreasing,7,-0.0030824514452177003,0.976838587729369
ENSG00000114302,8,decreasing,7,-0.009636568641303212,0.976838587729369
ENSG00000115241,8,decreasing,7,-0.0046403253256722,0.976838587729369
ENSG00000115421,8,decreasing,5,-0.003428549066580325,0.976838587729369
ENSG00000119285,8,decreasing,6,-0.009506950236649178,0.976838587729369
ENSG00000128563,8,decreasing,4,0.0075470979640220376,0.976838587729369
ENSG00000131446,8,decreasing,6,-0.007848881707062412,0.976838587729369
ENSG00000138495,8,increasing,6,0.005672225917190601,0.976838587729369
ENSG00000141367,8,decreasing,6,-0.0008595321797332875,0.976838587729369
ENSG00000148154,8,decreasing,6,-0.001072249855798138,0.976838587729369
ENSG00000151135,8,decreasing,5,-0.0035911543626416615,0.976838587729369
ENSG00000157741,8,decreasing,8,-0.005890864006594875,0.976838587729369
ENSG00000164048,8,decreasing,7,-0.007595690334972075,0.976838587729369
ENSG00000165102,8,decreasing,5,-0.005925043978145137,0.976838587729369
ENSG00000166669,8,decreasing,6,-0.005177483195317237,0.976838587729369
ENSG00000167083,8,decreasing,7,-0.007501616955717175,0.976838587729369
ENSG00000180182,8,increasing,5,0.028485762132262664,0.976838587729369
ENSG00000182481,8,decreasing,4,0.008141132952515626,0.976838587729369
ENSG00000185650,8,increasing,5,0.008041268526947226,0.976838587729369
ENSG00000185787,8,increasing,4,0.012961970518380413,0.976838587729369
ENSG00000188312,8,decreasing,4,-0.0016868223590105,0.976838587729369
ENSG00000197798,8,decreasing,6,-0.0301171474101042,0.976838587729369
ENSG00000198818,8,increasing,6,0.022155638627090777,0.976838587729369
ENSG00000213341,8,decreasing,6,-0.012110003856643224,0.976838587729369
ENSG00000215114,8,decreasing,7,-0.06037856396918366,0.976838587729369
ENSG00000019582,8,decreasing,6,-0.024245276760862536,0.9704239999856834
ENSG00000022567,8,decreasing,7,-0.005228930460849737,0.9704239999856834
ENSG00000035141,8,decreasing,5,0.001050442707100625,0.9704239999856834
ENSG00000063245,8,decreasing,7,-0.0348768427114082,0.9704239999856834
ENSG00000078142,8,decreasing,8,-0.01950342343537861,0.9704239999856834
ENSG00000108064,8,decreasing,8,-0.005873916600202075,0.9704239999856834
ENSG00000111666,8,decreasing,6,-0.00195435723758275,0.9704239999856834
ENSG00000113013,8,decreasing,6,0.006029735205453899,0.9704239999856834
ENSG00000113263,8,increasing,4,-0.0157046680261545,0.9704239999856834
ENSG00000115020,8,decreasing,7,-0.0006899690258409625,0.9704239999856834
ENSG00000115355,8,decreasing,7,-0.034241390521686635,0.9704239999856834
ENSG00000129292,8,increasing,4,0.009443317883762938,0.9704239999856834
ENSG00000131370,8,increasing,6,0.006707850293295288,0.9704239999856834
ENSG00000136754,8,decreasing,7,-0.00610385082022845,0.9704239999856834
ENSG00000137478,8,decreasing,6,-0.0011330236737537001,0.9704239999856834
ENSG00000143093,8,decreasing,8,-0.010421771469732312,0.9704239999856834
ENSG00000174738,8,decreasing,8,-0.0077651141953674375,0.9704239999856834
ENSG00000179241,8,decreasing,7,-0.0013592529980166127,0.9704239999856834
ENSG00000259112,8,decreasing,8,-0.0035945703339311,0.9704239999856834
ENSG00000036549,8,decreasing,6,0.020458892863405177,0.9665063509461097
ENSG00000049618,8,decreasing,8,-0.004120111239051013,0.9665063509461097
ENSG00000051825,8,increasing,4,0.0030179831836078374,0.9665063509461097
ENSG00000055130,8,increasing,6,0.0035358217240048376,0.9665063509461097
ENSG00000055483,8,decreasing,7,-0.0024279220079906003,0.9665063509461097
ENSG00000062725,8,increasing,7,0.012581077230655189,0.9665063509461097
ENSG00000065427,8,decreasing,4,0.056121193825618476,0.9665063509461097
ENSG00000102144,8,decreasing,5,0.004486572608612738,0.9665063509461097
ENSG00000103257,8,decreasing,6,-0.0024718246388532373,0.9665063509461097
ENSG00000104885,8,increasing,8,0.016461845847668726,0.9665063509461097
ENSG00000105810,8,increasing,4,0.012523897734139812,0.9665063509461097
ENSG00000107201,8,increasing,5,0.005301444203673013,0.9665063509461097
ENSG00000118922,8,decreasing,7,-0.012034604831589975,0.9665063509461097
ENSG00000119314,8,increasing,5,0.012559732393493925,0.9665063509461097
ENSG00000119638,8,increasing,7,0.00508880992104845,0.9665063509461097
ENSG00000126773,8,decreasing,6,-6.4272265845e-05,0.9665063509461097
ENSG00000137814,8,decreasing,6,-0.0014169900394004518,0.9665063509461097
ENSG00000138031,8,decreasing,5,-0.006775603000803913,0.9665063509461097
ENSG00000140992,8,increasing,5,0.0012293806500732127,0.9665063509461097
ENSG00000142599,8,increasing,7,0.01656374402568866,0.9665063509461097
ENSG00000147408,8,decreasing,5,-0.002108381215110488,0.9665063509461097
ENSG00000153250,8,decreasing,4,0.039796075514035,0.9665063509461097
ENSG00000162613,8,increasing,4,0.00098824556469075,0.9665063509461097
ENSG00000164300,8,decreasing,6,-0.00811505374493515,0.9665063509461097
ENSG00000165506,8,decreasing,7,-0.0137941961733272,0.9665063509461097
ENSG00000166750,8,decreasing,4,0.01249473172363405,0.9665063509461097
ENSG00000166979,8,decreasing,6,-0.020303676493754152,0.9665063509461097
ENSG00000169504,8,decreasing,7,-0.006889413103134637,0.9665063509461097
ENSG00000170234,8,increasing,4,0.03664270707332284,0.9665063509461097
ENSG00000172661,8,increasing,4,0.0007515394852144871,0.9665063509461097
ENSG00000175893,8,increasing,6,0.012570383186265938,0.9665063509461097
ENSG00000177302,8,increasing,5,0.0038864046085906874,0.9665063509461097
ENSG00000183475,8,decreasing,5,0.0006207539091956751,0.9665063509461097
ENSG00000185404,8,decreasing,5,0.04849376973201855,0.9665063509461097
ENSG00000188994,8,decreasing,7,-0.007736424589414001,0.9665063509461097
ENSG00000189042,8,decreasing,7,-0.026090718814073027,0.9665063509461097
ENSG00000197321,8,decreasing,7,-0.0034497944434907124,0.9665063509461097
ENSG00000197892,8,decreasing,7,-0.0037233136048290248,0.9665063509461097
ENSG00000198799,8,decreasing,4,0.007342643814530488,0.9665063509461097
ENSG00000205937,8,decreasing,5,-0.003172789799249375,0.9665063509461097
ENSG00000251201,8,decreasing,6,-0.00393313649412025,0.9665063509461097
ENSG00000253729,8,increasing,4,0.02178874063894775,0.9665063509461097
ENSG00000100813,8,decreasing,6,0.0021519230577039,0.9640094122419975
ENSG00000105968,8,decreasing,8,-0.0046543091116494125,0.9640094122419975
ENSG00000108262,8,decreasing,8,-0.009538919081097587,0.9640094122419975
ENSG00000133606,8,decreasing,8,-0.11580533283436273,0.9640094122419975
ENSG00000135596,8,decreasing,8,-0.008247239078092113,0.9640094122419975
ENSG00000141337,8,decreasing,8,-0.010365511702047026,0.9640094122419975
ENSG00000155959,8,decreasing,6,0.0004424364394517125,0.9640094122419975
ENSG00000164543,8,decreasing,6,0.0013750460964079127,0.9640094122419975
ENSG00000168724,8,decreasing,8,-0.0045611813842745125,0.9640094122419975
ENSG00000276600,8,decreasing,6,-0.023948880678608873,0.9640094122419975
ENSG00000007129,8,decreasing,8,-0.01413813692967365,0.960091763202424
ENSG00000019995,8,decreasing,6,-0.00509886873248355,0.960091763202424
ENSG00000022840,8,decreasing,7,-0.0021447350582109873,0.960091763202424
ENSG00000047056,8,decreasing,8,-0.0062447491167792624,0.960091763202424
ENSG00000057657,8,decreasing,6,-0.0005588606729110625,0.960091763202424
ENSG00000067225,8,decreasing,7,-0.020617868187773388,0.960091763202424
ENSG00000068971,8,decreasing,6,-0.006438498820641588,0.960091763202424
ENSG00000071189,8,decreasing,6,-0.003910492108688962,0.960091763202424
ENSG00000079335,8,decreasing,6,-0.0037030698161183376,0.960091763202424
ENSG00000083223,8,decreasing,6,-0.0009581281722670998,0.960091763202424
ENSG00000086827,8,decreasing,8,-0.014951631337472624,0.960091763202424
ENSG00000089057,8,decreasing,7,-0.007838246230807588,0.960091763202424
ENSG00000101126,8,increasing,5,0.034533064835521675,0.960091763202424
ENSG00000106546,8,decreasing,8,-0.012853484635215075,0.960091763202424
ENSG00000107099,8,decreasing,8,-0.03568719065068845,0.960091763202424
ENSG00000107164,8,decreasing,5,0.0014438298640829,0.960091763202424
ENSG00000108061,8,decreasing,8,-0.03612341329126997,0.960091763202424
ENSG00000112983,8,decreasing,8,-0.006505464564764913,0.960091763202424
ENSG00000118197,8,increasing,5,0.0040613149445092875,0.960091763202424
ENSG00000119977,8,decreasing,7,-0.003974339274695062,0.960091763202424
ENSG00000122417,8,decreasing,7,-0.008821843392811187,0.960091763202424
ENSG00000129625,8,decreasing,7,-0.017493603772199225,0.960091763202424
ENSG00000130856,8,decreasing,5,-0.0014188042194864855,0.960091763202424
ENSG00000138032,8,decreasing,6,-0.006623501310836237,0.960091763202424
ENSG00000138594,8,decreasing,5,-0.002230269984003388,0.960091763202424
ENSG00000138796,8,decreasing,6,-0.007838453647161438,0.960091763202424
ENSG00000138814,8,decreasing,8,-0.021282313509948775,0.960091763202424
ENSG00000141646,8,decreasing,5,-0.003446598873992738,0.960091763202424
ENSG00000143079,8,decreasing,5,-0.0011465797665128376,0.960091763202424
ENSG00000143420,8,decreasing,6,-0.001238078829626675,0.960091763202424
ENSG00000145703,8,decreasing,6,0.0011288289430920622,0.960091763202424
ENSG00000152520,8,decreasing,5,-0.001817012433042275,0.960091763202424
ENSG00000157216,8,increasing,4,0.005747996570524662,0.960091763202424
ENSG00000164252,8,decreasing,6,-0.0036411321551550503,0.960091763202424
ENSG00000165322,8,decreasing,7,0.0026492483800258874,0.960091763202424
ENSG00000171988,8,decreasing,8,-0.010184627488323937,0.960091763202424
ENSG00000175416,8,decreasing,6,-0.003741438359391975,0.960091763202424
ENSG00000186184,8,decreasing,5,0.001216161466104925,0.960091763202424
ENSG00000187764,8,decreasing,7,-0.0006617628749397127,0.960091763202424
ENSG00000196284,8,decreasing,6,-0.004007396110909737,0.960091763202424
ENSG00000197930,8,increasing,4,0.007513728019430538,0.960091763202424
ENSG00000198624,8,decreasing,8,-0.01961995745746741,0.960091763202424
ENSG00000204634,8,increasing,4,-0.0021558696139248375,0.960091763202424
ENSG00000266028,8,increasing,5,0.006545935906610401,0.960091763202424
ENSG00000268350,8,increasing,6,0.002212234480158375,0.960091763202424
ENSG00000275700,8,decreasing,7,-0.007128259719054188,0.960091763202424
ENSG00000071073,8,decreasing,8,-0.006151838190283587,0.9575948244983119
ENSG00000134982,8,decreasing,8,-0.004220506003769425,0.9575948244983119
ENSG00000170100,8,decreasing,8,-0.004438534982362863,0.9575948244983119
ENSG00000006715,8,decreasing,5,-0.00028924661376622486,0.9536771754587382
ENSG00000025796,8,decreasing,7,-0.0072886337656718125,0.9536771754587382
ENSG00000033627,8,decreasing,8,-0.007624098273382075,0.9536771754587382
ENSG00000051382,8,decreasing,6,-0.0066394457842830126,0.9536771754587382
ENSG00000077147,8,decreasing,6,-0.0035947735589783878,0.9536771754587382
ENSG00000077150,8,increasing,4,0.0018354185494061377,0.9536771754587382
ENSG00000077782,8,decreasing,7,-0.009607245290605812,0.9536771754587382
ENSG00000079263,8,decreasing,7,-0.004304547620550162,0.9536771754587382
ENSG00000087008,8,decreasing,7,-0.02943118436027696,0.9536771754587382
ENSG00000091317,8,decreasing,8,-0.062031830862357085,0.9536771754587382
ENSG00000104427,8,decreasing,8,-0.007556009440427237,0.9536771754587382
ENSG00000104856,8,decreasing,8,-0.0266372557296967,0.9536771754587382
ENSG00000104907,8,decreasing,6,-0.001434794297292225,0.9536771754587382
ENSG00000108861,8,decreasing,8,-0.010477211874642525,0.9536771754587382
ENSG00000108984,8,decreasing,8,-0.008310186315239363,0.9536771754587382
ENSG00000109929,8,decreasing,8,-0.046339028759314074,0.9536771754587382
ENSG00000112699,8,decreasing,8,-0.0099709586078344,0.9536771754587382
ENSG00000115239,8,decreasing,7,-0.0146098477254645,0.9536771754587382
ENSG00000115761,8,decreasing,8,-0.004342784124612275,0.9536771754587382
ENSG00000115919,8,decreasing,7,-0.0033117698449565496,0.9536771754587382
ENSG00000116667,8,decreasing,8,-0.005602205939601625,0.9536771754587382
ENSG00000118965,8,decreasing,7,-0.0123935577324065,0.9536771754587382
ENSG00000121058,8,decreasing,5,0.007681173039308913,0.9536771754587382
ENSG00000122729,8,decreasing,8,-0.005492535223068825,0.9536771754587382
ENSG00000127483,8,decreasing,6,-0.003562685073440562,0.9536771754587382
ENSG00000133028,8,decreasing,6,0.005515741145960313,0.9536771754587382
ENSG00000135048,8,decreasing,8,-0.00365591264484645,0.9536771754587382
ENSG00000138698,8,decreasing,7,-0.006111169806187738,0.9536771754587382
ENSG00000140548,8,decreasing,7,0.0019174313819211126,0.9536771754587382
ENSG00000143155,8,decreasing,7,-0.005667621929580462,0.9536771754587382
ENSG00000143507,8,decreasing,8,-0.019376416734848637,0.9536771754587382
ENSG00000148908,8,decreasing,8,-0.009505965715081825,0.9536771754587382
ENSG00000150054,8,decreasing,5,-0.013466203135543,0.9536771754587382
ENSG00000159202,8,decreasing,7,-0.014397130077623837,0.9536771754587382
ENSG00000163125,8,decreasing,5,-0.011791508080556724,0.9536771754587382
ENSG00000163939,8,decreasing,5,-0.006692561505424488,0.9536771754587382
ENSG00000164022,8,decreasing,6,-0.06095483609611753,0.9536771754587382
ENSG00000164211,8,decreasing,8,-0.01451512834625495,0.9536771754587382
ENSG00000168488,8,decreasing,6,-0.00260598704406575,0.9536771754587382
ENSG00000168917,8,decreasing,8,-0.004048533679049675,0.9536771754587382
